"RouteID","StopID","EstimateTime","GoBack"
"17292","168686","533","0"
"16610","140560","278","0"
"17939","197166","-3","3"
"17005","162829","6832","2"
"17696","186721","-1","2"
"16697","150680","81","0"
"16693","150212","725","1"
"16660","147309","-1","2"
"10474","59893","112","1"
"16554","134359","-4","2"
"15181","44585","-1","2"
"17966","198775","-1","2"
"16406","122450","1557","2"
"16677","188991","-1","2"
"16614","140839","-1","2"
"16607","140350","-1","2"
"17824","202478","-1","2"
"17515","178503","723","0"
"17815","191972","-3","3"
"16655","145166","94","1"
"17845","193133","211","1"
"16745","188753","-4","2"
"17557","181098","635","0"
"18068","202896","-4","2"
"16760","187011","-1","2"
"16497","129453","2819","2"
"16527","132701","-1","2"
"10149","170118","1244","1"
"16607","140312","-1","2"
"17534","179852","1087","1"
"16532","148690","7945","2"
"17516","178562","1829","0"
"17991","199561","1106","0"
"16695","150431","6226","0"
"11244","18080","311","0"
"16988","162401","584","0"
"16670","147709","262","0"
"16629","141955","6681","2"
"16732","154185","261","0"
"10753","38320","1265","1"
"16607","140368","469","1"
"17016","163156","5099","2"
"16694","150237","386","0"
"16517","131508","0","0"
"16571","198846","5534","2"
"17502","177802","7489","2"
"16768","157014","-3","3"
"16630","142028","4218","2"
"18042","202093","-4","2"
"16265","193029","573","1"
"16489","198314","1152","0"
"16485","128751","1970","2"
"15717","19577","1883","0"
"10325","21056","-1","2"
"16976","162223","5308","2"
"17500","177687","4685","2"
"16734","154456","4166","2"
"17668","185016","763","1"
"17519","178756","74","0"
"16730","154057","-1","2"
"16689","149671","156","0"
"16527","180777","-1","2"
"10325","21159","367","1"
"16560","134886","0","0"
"16796","157602","-1","2"
"16614","140857","-1","2"
"16619","141171","0","1"
"16265","194179","927","0"
"16517","131612","50","1"
"17009","162913","3342","2"
"16468","127744","431","0"
"16499","129593","963","1"
"16641","142654","-3","3"
"17916","196318","0","1"
"10475","59909","342","0"
"16584","138563","-1","2"
"17570","181475","223","0"
"17532","179709","197","1"
"16282","150938","133","1"
"16467","127691","-3","3"
"16601","139928","2518","2"
"17696","186711","-1","2"
"10731","14167","570","0"
"16538","133614","-1","2"
"17718","188316","2068","2"
"10475","10468","605","0"
"10731","14165","495","0"
"16620","141224","-1","2"
"11244","18073","-1","2"
"16594","139385","623","1"
"16865","158920","2342","2"
"17001","162687","1218","0"
"17304","169356","429","0"
"16581","138144","224","1"
"11244","18124","91","1"
"17548","180707","414","0"
"17300","169872","90","0"
"17958","198389","-1","2"
"5413","172540","626","0"
"16669","147656","1458","2"
"16656","147108","-3","3"
"16464","127485","647","0"
"17424","173890","-1","2"
"16591","172520","194","1"
"16630","195814","3251","2"
"16663","147431","-1","2"
"16574","137538","-1","2"
"17360","171636","358","1"
"16467","127649","-3","3"
"16535","177555","5144","2"
"16966","196033","1809","2"
"16576","137775","-1","2"
"17914","196108","373","1"
"16560","188017","-1","2"
"16489","129040","592","1"
"17483","176681","2505","0"
"16672","147802","-1","2"
"16544","134078","1581","0"
"10143","13917","1832","0"
"16789","185138","-1","2"
"17714","192157","7177","2"
"16710","152080","-1","2"
"16719","152660","2437","0"
"16694","150279","1945","0"
"16487","128912","719","0"
"16740","155009","2527","1"
"17866","194090","-1","2"
"16764","156841","4087","0"
"15181","44671","1258","1"
"17775","190074","-3","3"
"16487","128930","108","1"
"10753","38298","368","1"
"15224","27912","5835","2"
"16274","113962","746","1"
"17433","194293","-1","2"
"16581","191736","546","1"
"10164","15952","-1","2"
"17689","186149","-3","3"
"16850","185176","2215","2"
"16732","154203","640","1"
"10325","21100","25","0"
"16207","110892","223","0"
"17565","181331","6811","2"
"16960","185200","7483","2"
"17513","178313","2496","0"
"18108","203169","5889","2"
"17552","180893","-1","2"
"16519","131756","4212","2"
"5413","32940","1971","0"
"17536","179914","1739","0"
"16912","194496","3222","0"
"16988","162405","804","0"
"16405","122383","63","0"
"16694","150308","714","1"
"10424","191778","-1","2"
"16859","174865","-1","2"
"16594","139327","764","0"
"17806","197446","0","1"
"16673","147822","-1","2"
"16630","163434","2916","2"
"16637","142872","-1","2"
"16223","111650","5344","2"
"10172","34536","720","1"
"16768","156980","1421","0"
"17940","197310","2692","1"
"16775","157304","8207","2"
"16599","139840","1864","0"
"16635","175704","197","1"
"16797","157609","-1","2"
"17570","181540","264","1"
"17011","162990","2957","2"
"17923","196607","-1","2"
"16461","126541","1780","0"
"16562","135063","449","1"
"16887","159683","-1","2"
"10173","15050","-4","2"
"16592","139165","-1","2"
"17802","191350","3379","0"
"16973","162108","-1","2"
"17528","179394","2490","0"
"10474","10529","6","0"
"16521","131867","992","1"
"16643","186015","-1","2"
"17292","168693","1341","0"
"16633","163251","175","0"
"16901","160200","-4","2"
"16659","145483","68","1"
"16487","128889","-1","2"
"10753","38268","3425","2"
"10143","143626","1996","0"
"16692","181029","1438","1"
"16758","156200","-1","2"
"16581","138108","544","0"
"16485","128791","2186","0"
"17664","184750","4446","2"
"16852","158441","3546","2"
"16641","142662","-3","3"
"17300","169901","389","0"
"16975","162186","-1","2"
"17483","176642","725","0"
"16717","152502","1373","0"
"17868","194609","3277","2"
"16576","137782","-1","2"
"16873","159271","-1","2"
"16788","157544","5529","2"
"16274","113959","531","1"
"16666","147549","669","0"
"16681","148337","-1","2"
"16579","138037","-3","3"
"16423","123513","0","1"
"16635","175700","543","0"
"17865","193956","-1","2"
"16535","193275","3051","2"
"16626","187648","2636","2"
"17510","178070","-1","2"
"16529","132858","2839","2"
"16898","160092","-4","2"
"16223","111673","6322","2"
"17483","176626","1394","0"
"18108","203144","4809","2"
"16294","114911","485","1"
"16471","127871","-1","2"
"17873","198089","-1","2"
"16626","141704","1910","2"
"10731","14247","133","1"
"17557","185547","2733","2"
"16604","140170","-1","2"
"16522","198307","6003","2"
"16407","122486","-1","2"
"18041","201769","852","2"
"16527","132774","-1","2"
"16528","132805","607","0"
"17945","200390","1130","1"
"16189","109989","3673","0"
"17692","190053","-4","2"
"16492","129188","443","1"
"16562","135012","-1","2"
"16752","156519","3595","2"
"17000","162651","4296","2"
"17672","185318","141","2"
"17466","174974","4056","2"
"16651","143523","-1","2"
"16288","114542","258","0"
"16946","161514","4500","2"
"16808","157768","-3","3"
"16761","156612","4067","2"
"16627","191215","-1","2"
"16908","160433","-1","2"
"16532","133247","6904","2"
"16674","147963","521","1"
"16694","150217","-1","2"
"16467","180684","-3","3"
"16659","147161","271","0"
"17516","178577","4782","2"
"17718","188351","4344","2"
"16830","157970","-1","2"
"10424","148543","1011","0"
"17570","181499","621","0"
"16682","148491","6389","2"
"17692","186533","-1","2"
"16519","131736","2827","2"
"16642","142766","1364","1"
"17501","177744","764","0"
"16892","159932","509","0"
"16662","170811","930","0"
"16670","147728","787","0"
"16755","156006","589","0"
"16865","158874","6612","2"
"16511","163356","2156","0"
"16519","131749","3620","2"
"16557","134515","-1","2"
"17806","191564","424","1"
"16777","157374","231","2"
"16853","191654","-1","2"
"16799","157664","2840","2"
"15181","44652","-1","2"
"17311","194064","1745","1"
"16671","147773","196","0"
"16890","159845","3323","0"
"17332","171418","3817","2"
"10281","12705","229","1"
"17536","179931","731","1"
"16462","127403","0","0"
"10492","37257","-1","2"
"16538","133688","4371","2"
"17806","199448","-1","2"
"17528","179476","1134","1"
"16799","157657","2516","2"
"16659","148771","-1","2"
"16544","198662","1391","0"
"17523","178969","1195","0"
"17311","170926","1801","1"
"16590","138948","6129","2"
"16535","133470","4527","2"
"5416","14112","590","0"
"16669","199825","1162","2"
"16748","155496","-1","2"
"17958","198396","102","1"
"16468","127788","746","1"
"16739","155699","-1","2"
"16982","162330","-3","3"
"16517","131543","-3","3"
"16429","194134","1921","0"
"16557","134523","-1","2"
"16842","158246","-1","2"
"17575","203329","1941","1"
"17971","198957","201","0"
"16908","160440","-1","2"
"17664","184723","-3","3"
"16940","161393","-1","2"
"16818","157859","-3","3"
"16576","137817","-1","2"
"16691","149957","1800","0"
"16763","156736","-3","3"
"10731","14087","1028","0"
"16773","157144","822","2"
"16673","147876","1863","0"
"10161","34409","510","1"
"16113","16114","499","2"
"17570","186087","164","0"
"16612","140728","782","1"
"16929","201817","-3","3"
"16826","157936","-3","3"
"16542","156329","1000","0"
"10753","38310","802","1"
"16590","138997","5911","2"
"16557","203031","-1","2"
"16578","137941","1057","2"
"16282","150922","-1","2"
"18068","202930","3879","0"
"16865","158907","8418","2"
"16760","156546","-1","2"
"16719","152631","1145","0"
"16564","135761","1616","2"
"16425","123796","0","1"
"10731","14079","874","0"
"16522","132190","241","2"
"17009","162894","2150","2"
"16964","161942","-1","2"
"17466","188514","2724","0"
"16659","145484","167","1"
"17937","197088","1373","1"
"17526","179175","-1","2"
"16604","140132","76","0"
"16576","137792","-1","2"
"10196","35164","-4","2"
"16530","133004","-3","3"
"17718","188361","5239","2"
"16850","158359","347","2"
"16773","157192","4321","2"
"17868","194603","2951","2"
"16515","131327","140","0"
"17530","179589","3458","0"
"16853","158481","-1","2"
"16665","147490","-1","2"
"17625","183951","192","1"
"16608","140453","353","1"
"16956","161738","-1","2"
"16975","162204","-1","2"
"5416","14110","532","0"
"17516","178544","4638","2"
"17003","162735","4320","2"
"16613","140767","439","0"
"16630","192376","3795","2"
"17931","196914","-3","3"
"16674","147927","1236","0"
"16694","150296","1134","1"
"16485","128793","2313","0"
"16760","187013","-1","2"
"16869","159078","-1","2"
"16513","130889","3016","2"
"17718","188319","2230","2"
"16594","139320","188","0"
"16651","143478","-1","2"
"17836","194370","-3","3"
"16543","156301","-1","2"
"16660","145822","-1","2"
"17916","196280","894","0"
"16849","158335","1165","2"
"16644","142821","880","2"
"16659","145436","452","1"
"16763","156750","-3","3"
"17700","187082","865","1"
"17465","174966","-3","3"
"16659","147157","452","0"
"17536","179892","808","0"
"16655","145183","435","1"
"17679","185750","-1","2"
"16719","152652","2005","0"
"16243","112420","766","1"
"16486","128823","-1","2"
"5416","14066","5799","2"
"16626","141676","421","2"
"17394","172433","-3","3"
"17809","191716","6523","2"
"16576","137796","-1","2"
"5416","14120","775","0"
"16432","124186","216","0"
"17846","193288","-3","3"
"16265","113439","174","1"
"17802","191291","2023","2"
"17714","187779","5825","2"
"16745","155242","-4","2"
"16835","158077","364","1"
"17501","177738","251","0"
"16857","174098","-1","2"
"16719","152641","1499","0"
"16682","148495","6581","2"
"17811","191795","-3","3"
"16474","127981","2759","2"
"10162","15162","478","1"
"10732","14433","176","1"
"16685","149273","224","0"
"17534","179805","745","0"
"16851","158408","1403","0"
"16985","197561","5766","2"
"16491","129138","3361","2"
"16430","124131","96","0"
"16521","131805","-1","2"
"17648","184539","-3","3"
"16223","111617","3445","2"
"17548","180740","0","1"
"16908","160409","-1","2"
"17671","187928","-1","2"
"16393","121960","-1","2"
"17425","173928","3724","2"
"16530","132991","-3","3"
"17528","179388","2270","0"
"16407","122501","183","0"
"17011","163001","3636","2"
"16675","148014","497","0"
"16662","191450","2098","2"
"16669","147671","2657","2"
"17518","178718","5891","2"
"16837","158117","6613","2"
"16865","202649","3215","2"
"17515","178513","1169","0"
"16614","140874","-1","2"
"10163","15876","405","0"
"10151","34154","397","0"
"16583","138474","135","0"
"10161","34396","2706","0"
"17923","196654","-1","2"
"16461","126564","1250","1"
"17942","197370","-1","2"
"16828","157957","-3","3"
"17513","178334","3129","2"
"16976","162233","6306","2"
"17692","186496","-4","2"
"16755","156035","2519","0"
"17565","181317","4819","2"
"16422","181589","1327","2"
"10143","13837","1427","0"
"17790","191150","2885","2"
"17991","199558","1008","0"
"16612","140713","1691","1"
"16554","134360","-4","2"
"16986","194353","-1","2"
"17524","193173","422","0"
"17814","191966","-3","3"
"10163","15892","961","1"
"16258","121168","0","0"
"17524","179096","39","1"
"16995","162520","195","2"
"16798","157630","1140","2"
"16686","149457","2508","2"
"17568","181438","-1","2"
"16662","191488","651","1"
"16591","139144","383","1"
"16871","159208","4153","2"
"17940","197253","5401","2"
"16775","187126","4987","2"
"17625","183977","1701","1"
"16895","159998","1558","2"
"16855","174808","2534","2"
"17824","192448","-1","2"
"16859","174872","-1","2"
"16923","161002","-1","2"
"16628","141848","4544","2"
"16462","127413","252","0"
"17720","188608","-3","3"
"16815","157845","-1","2"
"17482","176501","-1","2"
"16669","147657","1493","2"
"17293","173750","2918","2"
"16733","154408","1096","2"
"10173","14923","836","0"
"10163","178247","875","1"
"16619","163216","196","1"
"16579","138006","-3","3"
"16668","151112","2509","2"
"16580","138053","7170","2"
"17624","183814","1337","2"
"17528","179373","1565","0"
"16869","159126","-1","2"
"10492","37340","905","1"
"16608","140462","542","1"
"16730","154022","-1","2"
"16499","129579","22","1"
"17009","162900","2483","2"
"16430","124134","222","0"
"16530","132999","-3","3"
"17902","195756","-3","3"
"16975","162177","-1","2"
"16532","133167","1984","2"
"17567","181363","-1","2"
"16799","157662","2747","2"
"5416","14114","644","0"
"16223","111632","4265","2"
"16651","143613","-1","2"
"16691","149949","623","0"
"16764","156789","470","0"
"16871","159169","-1","2"
"10173","14972","1370","0"
"17332","171440","360","1"
"16641","142648","-3","3"
"16536","133485","248","0"
"17570","184575","97","1"
"18068","202890","-1","2"
"17517","178624","643","0"
"17293","173780","1827","1"
"17575","196685","1067","0"
"16919","160908","3421","2"
"17696","186755","-1","2"
"17668","184985","1533","0"
"17648","184538","-3","3"
"10491","37208","1290","0"
"16770","157072","-3","3"
"10196","35189","51","1"
"16867","158995","1135","0"
"16659","148776","-1","2"
"16675","147980","1296","2"
"16814","157838","-1","2"
"16528","132812","55","0"
"16773","157141","614","2"
"16529","156404","2873","0"
"17003","162796","3596","2"
"16627","192008","-1","2"
"17534","179788","-1","2"
"16890","159852","268","1"
"10151","34223","414","1"
"16909","160470","115","0"
"10143","13959","0","1"
"17625","183952","238","1"
"16909","160486","619","0"
"16837","158122","6996","2"
"16626","190105","3163","2"
"17904","195793","-1","2"
"16719","152663","156","0"
"17500","177673","3922","2"
"17671","185283","-1","2"
"16674","147909","302","0"
"16515","131348","518","1"
"16651","143591","-1","2"
"16528","154087","755","1"
"16910","160555","-1","2"
"16591","139134","310","1"
"17845","198897","896","1"
"16730","154073","-1","2"
"16859","174849","3996","0"
"16740","188737","822","0"
"16758","156214","-1","2"
"17696","186769","-1","2"
"16538","133662","2579","2"
"17391","172385","-3","3"
"17931","196920","-3","3"
"10161","34366","-2","2"
"16599","139817","2295","2"
"16274","188031","2496","2"
"16651","143557","-1","2"
"10196","35177","654","1"
"16626","141694","1387","2"
"16878","159431","-1","2"
"17911","196028","-1","2"
"16732","154184","229","0"
